,OPERATION_ID,ACTIVITY_ID,SECTION_ID,NON_COMPLIANCE_ID,STANDARD_NUMBER_DESCRIPTION,STANDARD_RISK_LEVEL,CORRECTED_AT_INSPECTION,CORRECTED_DATE,DATE_CORRECTION_VERIFIED,NARRATIVE,TECHNICAL_ASSISTANCE_GIVEN,OPERATION_TYPE,OPERATION_NUMBER,OPERATION_NAME,PROGRAMS_PROVIDED,LOCATION_ADDRESS,MAILING_ADDRESS,PHONE_NUMBER,COUNTY,WEBSITE_ADDRESS,ADMINISTRATOR_DIRECTOR_NAME,TYPE_OF_ISSUANCE,ISSUANCE_DATE,CONDITIONS_ON_PERMIT,ACCEPTS_CHILD_CARE_SUBSIDIES,HOURS_OF_OPERATION,DAYS_OF_OPERATION,OTHER_SCHEDULE_INFORMATION,TOTAL_CAPACITY,OPEN_FOSTER_HOMES,OPEN_BRANCH_OFFICES,LICENSED_TO_SERVE_AGES,CORRECTIVE_ACTION,ADVERSE_ACTION,TEMPORARILY_CLOSED,PROGRAMMATIC_SERVICES,TREATMENT_SERVICES,DEFICIENCY_HIGH,DEFICIENCY_MEDIUM_HIGH,DEFICIENCY_MEDIUM,DEFICIENCY_MEDIUM_LOW,DEFICIENCY_LOW,TOTAL_INSPECTIONS,TOTAL_ASSESSMENTS,TOTAL_REPORTS,TOTAL_SELF_REPORTS,Location_address_geo,email_address,ACTIVITY_DATE,ACTIVITY_TYPE,SELF_REPORT,VIOLATION_FOUND,potential_injury
4163,1060868,428430713,1881377784,1270113218,746.2803 - Positive Methods of Discipline and Guidance,Medium High,N,04/12/2017 12:00:00 AM,04/24/2017 12:00:00 AM,"A child was throwing their head back and the caregiver pulled the child from the leg to avoid anyone getting hurt. Another caregiver was using ""if"" and ""then"" statements to keep the children quite.",YES,Licensed Center,1473926- 5052,Avance Uvalde Head Start Center,"Children with Special Needs,Meals Provided ,Snacks Provided,Transportation to/from School ,Field Trips",215 W NOPAL ST  UVALDE TX- 78801 5224,713 E MAIN ST  UVALDE TX- 78801 5718,8302783610.0,UVALDE,,Belinda Petty,Full Permit,08/10/2012,NO,N,07:30 AM-03:00 PM,"Mon,Tue,Wed,Thu,Fri",,142.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,4,2,1,0,0,13,0,3,5,"215 W NOPAL ST UVALDE TX- 78801 5224
(29.210244, -99.789444)",,03/30/2017 04:30:00 PM,REPORT,Y,Yes,True
4164,169742,428418557,1881365889,1270133463,"746.1201(1) - Responsibilities of Employees and Caregivers -Demonstrate Competency, Good Judgment, Self-control",High,N,05/12/2017 12:00:00 AM,05/24/2017 12:00:00 AM,"Based on the information gathered, a caregiver did not use good judgment when she sent a toddler to another caregiver without ensuring the caregiver was able to properly supervise him. An incident occurred resulting in the injury of the child as a result.",YES,Licensed Center,554614,Imagination Station,"Part Time Care,Transportation to/from School",1966 ARAPAHO RD  GARLAND TX- 75044 5708,1966 ARAPAHO RD  GARLAND TX- 75044 5708,9724144971.0,DALLAS,,Barbara Graves,Full Permit,05/11/2001,NO,N,06:30 AM-06:30 PM,"Mon,Tue,Wed,Thu,Fri",,204.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,2,2,0,0,0,9,0,2,4,"1966 ARAPAHO RD GARLAND TX- 75044 5708
(32.954902, -96.65787)",,03/13/2017 04:24:00 PM,REPORT,Y,Yes,True
4165,169742,428418557,1881365889,1270133461,746.1203(4) - Responsibilities of Caregivers- Supervision of Children,High,N,05/12/2017 12:00:00 AM,05/24/2017 12:00:00 AM,"Based on the information gathered during an investigation, it was determined that a child was not being properly supervised when they were able to touch an electrical outlet resulting in an injury.",YES,Licensed Center,554614,Imagination Station,"Part Time Care,Transportation to/from School",1966 ARAPAHO RD  GARLAND TX- 75044 5708,1966 ARAPAHO RD  GARLAND TX- 75044 5708,9724144971.0,DALLAS,,Barbara Graves,Full Permit,05/11/2001,NO,N,06:30 AM-06:30 PM,"Mon,Tue,Wed,Thu,Fri",,204.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,2,2,0,0,0,9,0,2,4,"1966 ARAPAHO RD GARLAND TX- 75044 5708
(32.954902, -96.65787)",,03/13/2017 04:24:00 PM,REPORT,Y,Yes,True
4168,159553,428417672,1881365019,1270166321,746.305(a)(2) - Report Child Injury Requiring Medical Treatment,Medium High,N,10/19/2016 12:00:00 AM,11/02/2016 12:00:00 AM,The center failed to report the incident within the required 48-hour timeframe.,YES,Licensed Center,541536,Educare Child Care Inc.,"School Age Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",536 E COURTLAND PL  SAN ANTONIO TX- 78212 4005,3838 WEST AVE  SAN ANTONIO TX- 78213 3058,2107359572.0,BEXAR,,Cynthia Padilla,Full Permit,02/01/1999,NO,Y,06:30 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri",,67.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,3,7,1,0,0,3,1,0,1,"536 E COURTLAND PL SAN ANTONIO TX- 78212 4005
(29.448071, -98.488054)",,10/11/2016 04:47:00 PM,REPORT,Y,Yes,True
4170,265610,428421734,1881369004,1270172102,746.305(a)(2) - Report Child Injury Requiring Medical Treatment,Medium High,N,11/17/2017 12:00:00 AM,11/17/2017 12:00:00 AM,The operation failed to timely report an injury requiring medical treatment.,NO,Licensed Center,846180,Trinity Christian School Early Education Center,"Before School Care,Skill Classes,Part Time Care,Field Trips",7002 CANTON AVE  LUBBOCK TX- 79413 6326,7002 CANTON AVE  LUBBOCK TX- 79413 6326,8067918004.0,LUBBOCK,,Stacy Garcia,Full Permit,04/06/2006,YES,N,07:30 AM-05:30 PM,"Mon,Tue,Wed,Thu,Fri",,300.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,5,5,5,0,1,10,0,2,2,"7002 CANTON AVE LUBBOCK TX- 79413 6326
(33.530845, -101.874672)",,10/25/2017 02:19:00 PM,REPORT,N,Yes,True
4171,216782,428345593,1880955836,1270000041,"747.3501(3) - Safety - Air Conditioners, Fans, Heaters Safeguarded",Medium High,N,01/08/2016 12:00:00 AM,01/25/2016 12:00:00 AM,It was observed the air conditioner doesn't have any safeguard that keep any child from being injured.    May lanh san sau khong co hang rao de gay thuong tich cho cac em.,YES,Registered Child-Care Home,823073,Van Hong Thi Tran,"Transportation to/from School ,Weekend Care",14107 TALLOW POINT CT  HOUSTON TX- 77062 8047,14107 TALLOW POINT CT  HOUSTON TX- 77062 8047,2812829006.0,HARRIS,,,Registered,01/23/2003,YES,N,07:00 AM-06:30 PM,"Mon,Tue,Wed,Thu,Fri,Sat",,12.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,0,2,1,0,0,2,0,0,0,"14107 TALLOW POINT CT HOUSTON TX- 77062 8047
(29.591611, -95.142517)",,01/05/2016 10:15:00 AM,INSPECTION,,Yes,True
4172,216782,428345593,1880955835,1269836782,747.1303(2) - Training Requirements for Primary Caregiver - Annual Training,Medium High,N,01/26/2016 12:00:00 AM,01/25/2016 12:00:00 AM,It was observed the caregiver had only 18 hours annual training for 01/2015 to 01/2016 instead of 30 hours as required.    Nguoi cham soc tre chi hoc 18 gio huan luyen thuong nien cho thoi gian tu 01/2015 den 01/2016 thay vi la 30 gio theo  dung luat.    Note :    The caregiver had 2 hours for safety transportation which doesn't include in 30 hours annual training.,YES,Registered Child-Care Home,823073,Van Hong Thi Tran,"Transportation to/from School ,Weekend Care",14107 TALLOW POINT CT  HOUSTON TX- 77062 8047,14107 TALLOW POINT CT  HOUSTON TX- 77062 8047,2812829006.0,HARRIS,,,Registered,01/23/2003,YES,N,07:00 AM-06:30 PM,"Mon,Tue,Wed,Thu,Fri,Sat",,12.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,0,2,1,0,0,2,0,0,0,"14107 TALLOW POINT CT HOUSTON TX- 77062 8047
(29.591611, -95.142517)",,01/05/2016 10:15:00 AM,INSPECTION,,Yes,False
4173,216782,428345593,1880955836,1269836781,747.3803(a) - First Aid Kit - Complete Kit,Medium,N,01/08/2016 12:00:00 AM,01/25/2016 12:00:00 AM,It was observed a guide to first aid and emergency care was not available for her first aid kit.    Ba khong co bang huong dan cuu thuong va san soc cap cuu.,NO,Registered Child-Care Home,823073,Van Hong Thi Tran,"Transportation to/from School ,Weekend Care",14107 TALLOW POINT CT  HOUSTON TX- 77062 8047,14107 TALLOW POINT CT  HOUSTON TX- 77062 8047,2812829006.0,HARRIS,,,Registered,01/23/2003,YES,N,07:00 AM-06:30 PM,"Mon,Tue,Wed,Thu,Fri,Sat",,12.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,0,2,1,0,0,2,0,0,0,"14107 TALLOW POINT CT HOUSTON TX- 77062 8047
(29.591611, -95.142517)",,01/05/2016 10:15:00 AM,INSPECTION,,Yes,False
4174,1101118,428431204,1881378263,1270116863,746.305(a)(2) - Report Child Injury Requiring Medical Treatment,Medium High,Y,06/03/2016 12:00:00 AM,,The operation did not report an injury to a child requiring medical attention within two days as required by the standards. The operation reported the incident to licensing five days after the incident occurred.,YES,Licensed Center,1506356,Horizon Learning Center,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Transportation to/from School ,Field Trips",2211 S BOWEN RD  PANTEGO TX- 76013 5924,2211 S BOWEN RD  PANTEGO TX- 76013 5924,8174601971.0,TARRANT,,Graciela Villegas,Full Permit,07/08/2013,NO,Y,06:30 AM-06:30 PM,"Mon,Tue,Wed,Thu,Fri",,66.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,6,3,1,0,1,8,0,1,1,"2211 S BOWEN RD PANTEGO TX- 76013 5924
(32.707659, -97.1492)",,05/09/2016 04:44:00 PM,REPORT,Y,Yes,True
4175,167184,428418349,1881365686,1270174683,746.1203(2) - Responsibilities of Caregivers - Know Group Responsible For,High,N,05/17/2016 12:00:00 AM,05/26/2016 12:00:00 AM,A caregiver did know which children she was responsible for. This lead to an incident that put a child at significant risk.,NO,Licensed Center,551400,Little Flock Christian Daycare,,8257 HIGHWAY 87 N  ORANGE TX- 77632 0530,8257 HIGHWAY 87 N  ORANGE TX- 77632 0530,4098832484.0,ORANGE,,Christina Linscomb,Full Permit,09/05/2001,NO,Y,06:00 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri",,146.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,7,3,1,0,1,6,0,1,1,"8257 HIGHWAY 87 N ORANGE TX- 77632 0530
(36.483304, -92.131075)",littleflockcdc@yahoo.com,04/06/2016 11:00:00 AM,REPORT,Y,Yes,False
4176,167184,428418349,1881365686,1270174682,746.1315(a) - One Caregiver per Group of Children Must Have Current Training in First Aid with Rescue Breathing and Choking.  Pediatric First Aid is Preferred,High,N,05/17/2016 12:00:00 AM,05/05/2016 12:00:00 AM,A caregiver at the operation was not First Aid certified. This caregiver was the only caregiver assigned to a group of children.,NO,Licensed Center,551400,Little Flock Christian Daycare,,8257 HIGHWAY 87 N  ORANGE TX- 77632 0530,8257 HIGHWAY 87 N  ORANGE TX- 77632 0530,4098832484.0,ORANGE,,Christina Linscomb,Full Permit,09/05/2001,NO,Y,06:00 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri",,146.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,7,3,1,0,1,6,0,1,1,"8257 HIGHWAY 87 N ORANGE TX- 77632 0530
(36.483304, -92.131075)",littleflockcdc@yahoo.com,04/06/2016 11:00:00 AM,REPORT,Y,Yes,False
4177,167184,428418349,1881365686,1270174681,"746.1201(4) - Responsibilities of Employees and Caregivers -Ensure No Child Abused, Neglected, or Exploited",High,N,05/04/2016 12:00:00 AM,05/26/2016 12:00:00 AM,An incident occurred at the operation where a child was able to leave the building. This placed the child at risk for significant harm and injury. The center has now built a fence blocking the building entrances from the parking lot to keep incidents like this from occurring in the future.,NO,Licensed Center,551400,Little Flock Christian Daycare,,8257 HIGHWAY 87 N  ORANGE TX- 77632 0530,8257 HIGHWAY 87 N  ORANGE TX- 77632 0530,4098832484.0,ORANGE,,Christina Linscomb,Full Permit,09/05/2001,NO,Y,06:00 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri",,146.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,7,3,1,0,1,6,0,1,1,"8257 HIGHWAY 87 N ORANGE TX- 77632 0530
(36.483304, -92.131075)",littleflockcdc@yahoo.com,04/06/2016 11:00:00 AM,REPORT,Y,Yes,True
4178,167184,428418349,1881365686,1270174680,746.1203(4) - Responsibilities of Caregivers- Supervision of Children,High,N,05/17/2016 12:00:00 AM,05/26/2016 12:00:00 AM,A caregiver neglectfully supervised the children in her care. As a result of this inadequate supervision a child was able to exit the building. This placed the child at significant risk.,NO,Licensed Center,551400,Little Flock Christian Daycare,,8257 HIGHWAY 87 N  ORANGE TX- 77632 0530,8257 HIGHWAY 87 N  ORANGE TX- 77632 0530,4098832484.0,ORANGE,,Christina Linscomb,Full Permit,09/05/2001,NO,Y,06:00 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri",,146.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,7,3,1,0,1,6,0,1,1,"8257 HIGHWAY 87 N ORANGE TX- 77632 0530
(36.483304, -92.131075)",littleflockcdc@yahoo.com,04/06/2016 11:00:00 AM,REPORT,Y,Yes,False
4180,1133432,428439421,1881386349,1270178316,"746.201(5) - Reporting Suspected Abuse, Neglect, Exploitation",Medium High,N,10/03/2017 12:00:00 AM,10/23/2017 12:00:00 AM,The operation failed to report allegations of suspected abuse/neglect of a child in care.,YES,Licensed Center,1531787,Little Promises Academy,"Before School Care,Children with Special Needs,Meals Provided ,After School Care,Snacks Provided,Skill Classes,Part Time Care,Transportation to/from School ,Field Trips",6138 WESTCREEK DR  FORT WORTH TX- 76133 3332,6138 WESTCREEK DR  FORT WORTH TX- 76133 3332,8173702778.0,TARRANT,,Rachel Plantz,Full Permit,08/14/2014,YES,Y,06:00 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri",,98.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,6,11,3,0,1,16,1,3,1,"6138 WESTCREEK DR FORT WORTH TX- 76133 3332
",littlepromisesacademy@yahoo.com,10/03/2017 10:05:00 AM,ASSESSMENT,,Yes,False
4181,1133432,428439421,1881386349,1270178318,746.707 - Incident/Illness Report Form Shared with Parent,Medium,N,10/03/2017 12:00:00 AM,10/23/2017 12:00:00 AM,The operation failed to provide an incident report to the parent.,YES,Licensed Center,1531787,Little Promises Academy,"Before School Care,Children with Special Needs,Meals Provided ,After School Care,Snacks Provided,Skill Classes,Part Time Care,Transportation to/from School ,Field Trips",6138 WESTCREEK DR  FORT WORTH TX- 76133 3332,6138 WESTCREEK DR  FORT WORTH TX- 76133 3332,8173702778.0,TARRANT,,Rachel Plantz,Full Permit,08/14/2014,YES,Y,06:00 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri",,98.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,6,11,3,0,1,16,1,3,1,"6138 WESTCREEK DR FORT WORTH TX- 76133 3332
",littlepromisesacademy@yahoo.com,10/03/2017 10:05:00 AM,ASSESSMENT,,Yes,False
4182,1133432,428439421,1881386349,1270178317,746.305(a)(5) - Report Situation Placing Children at Risk,High,N,10/03/2017 12:00:00 AM,10/23/2017 12:00:00 AM,The operation failed to report an injury that placed a child in care at risk.,NO,Licensed Center,1531787,Little Promises Academy,"Before School Care,Children with Special Needs,Meals Provided ,After School Care,Snacks Provided,Skill Classes,Part Time Care,Transportation to/from School ,Field Trips",6138 WESTCREEK DR  FORT WORTH TX- 76133 3332,6138 WESTCREEK DR  FORT WORTH TX- 76133 3332,8173702778.0,TARRANT,,Rachel Plantz,Full Permit,08/14/2014,YES,Y,06:00 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri",,98.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,6,11,3,0,1,16,1,3,1,"6138 WESTCREEK DR FORT WORTH TX- 76133 3332
",littlepromisesacademy@yahoo.com,10/03/2017 10:05:00 AM,ASSESSMENT,,Yes,True
4183,1213436,428394464,1881218250,1269835554,747.3501 - Safety - Areas Free From Hazards,Medium High,N,11/09/2015 12:00:00 AM,11/18/2015 12:00:00 AM,There are exposed nails on the outside fence that could cut or injury a child.,YES,Registered Child-Care Home,1597557,Melissa  Gomez,"Meals Provided ,Snacks Provided",1100 MARSHALL ST  VERNON TX- 76384 5451,1100 MARSHALL ST  VERNON TX- 76384 5451,8064211685.0,WILBARGER,,,Registered,12/02/2015,NO,Y,07:00 AM-05:00 PM,"Mon,Tue,Wed,Thu,Fri",,12.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,2,5,1,0,0,7,1,0,0,"1100 MARSHALL ST VERNON TX- 76384 5451
(29.868684, -97.943208)",,11/06/2015 10:05:00 AM,INSPECTION,,Yes,True
4184,1213436,428394464,1881218252,1269998815,747.501(1) - Written Operational Policies -Release of Children,Medium,N,11/09/2015 12:00:00 AM,11/18/2015 12:00:00 AM,The caregiver does not have written operational polices.,YES,Registered Child-Care Home,1597557,Melissa  Gomez,"Meals Provided ,Snacks Provided",1100 MARSHALL ST  VERNON TX- 76384 5451,1100 MARSHALL ST  VERNON TX- 76384 5451,8064211685.0,WILBARGER,,,Registered,12/02/2015,NO,Y,07:00 AM-05:00 PM,"Mon,Tue,Wed,Thu,Fri",,12.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,2,5,1,0,0,7,1,0,0,"1100 MARSHALL ST VERNON TX- 76384 5451
(29.868684, -97.943208)",,11/06/2015 10:05:00 AM,INSPECTION,,Yes,False
4185,1213436,428394464,1881218251,1269933681,747.5003(1) - Emergency Preparedness Plan - Evacuation Procedures,Medium High,N,11/09/2015 12:00:00 AM,11/18/2015 12:00:00 AM,The caregiver does not have an emergency preparedness plan.,YES,Registered Child-Care Home,1597557,Melissa  Gomez,"Meals Provided ,Snacks Provided",1100 MARSHALL ST  VERNON TX- 76384 5451,1100 MARSHALL ST  VERNON TX- 76384 5451,8064211685.0,WILBARGER,,,Registered,12/02/2015,NO,Y,07:00 AM-05:00 PM,"Mon,Tue,Wed,Thu,Fri",,12.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,2,5,1,0,0,7,1,0,0,"1100 MARSHALL ST VERNON TX- 76384 5451
(29.868684, -97.943208)",,11/06/2015 10:05:00 AM,INSPECTION,,Yes,False
4186,1009168,428430462,1881377536,1270111249,"746.1201(1) - Responsibilities of Employees and Caregivers -Demonstrate Competency, Good Judgment, Self-control",High,N,03/07/2016 12:00:00 AM,03/22/2016 12:00:00 AM,"This standard was evaluated with regards to a received report and found to be deficient. Information gathered indicated : A caregiver did not use good judgment when taking children for a walk outdoors. Equipment was used inappropriately which could have possibly caused an injury. Also, caregiver allowed child to hold onto equipment which made child trip. Child was too young to know to hold onto or too small in stature to keep up the pace that caregiver was walking.",YES,Licensed Center,1433369,Odyssey Early Learning,"Meals Provided ,After School Care,Snacks Provided,Part Time Care",3875 S STAPLES ST BLDG 4 CORPUS CHRISTI TX- 78411 2377,3875 S STAPLES ST BLDG 4 CORPUS CHRISTI TX- 78411 2377,3613342525.0,NUECES,http://www.odysseyearlylearning.org,Irene Martinez,Full Permit,11/07/2012,NO,Y,07:00 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri",,92.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,14,9,12,3,2,16,1,6,0,"3875 S STAPLES ST BLDG 4 CORPUS CHRISTI TX- 78411 2377
(27.736499, -97.385892)",odysseyearlylearning@ymail.com,02/08/2016 11:46:00 AM,REPORT,N,Yes,True
4187,324570,428424819,1881372015,1270164638,"746.1201(1) - Responsibilities of Employees and Caregivers -Demonstrate Competency, Good Judgment, Self-control",High,N,09/26/2017 12:00:00 AM,10/03/2017 12:00:00 AM,This standard was evaluated as part of an investigation and found to be deficient.  A caregiver did not demonstrate self control when the caregiver insisted on a child putting unwanted food on her plate causing conflict with the child.  The caregiver then physically removed the child from the situation causing injury to the child.,NO,Licensed Center,879021,Brookhaven Head Start Center,"Children with Special Needs,Field Trips",3939 VALLEY VIEW LN BLDG E FARMERS BRANCH TX- 75244 4906,3954 GANNON LN  DALLAS TX- 75237 2919,9723319565.0,DALLAS,hsgd.org,Kalayah Fisher,Full Permit,03/18/2008,NO,N,07:00 AM-05:30 PM,"Mon,Tue,Wed,Thu,Fri",,158.0,0,0,"Pre-Kindergarten,School",NO,NO,NO,,,10,2,2,0,1,22,0,3,11,"3939 VALLEY VIEW LN BLDG E FARMERS BRANCH TX- 75244 4906
",kfisher@hsgd.org,08/31/2017 03:52:00 PM,REPORT,Y,Yes,True
4188,324570,428424819,1881372015,1270164640,"746.2805 - Prohibited Punishments - No Harsh, Cruel or Unusual",High,N,09/26/2017 12:00:00 AM,10/03/2017 12:00:00 AM,This standard was evaluated as part of an investigation and found to be deficient.  A caregiver physically moved a child to another area of the room by picking the child up by the arms.  The child had broken skin from nails and a scratch on the arm as a result of the caregiver picking the child up.,NO,Licensed Center,879021,Brookhaven Head Start Center,"Children with Special Needs,Field Trips",3939 VALLEY VIEW LN BLDG E FARMERS BRANCH TX- 75244 4906,3954 GANNON LN  DALLAS TX- 75237 2919,9723319565.0,DALLAS,hsgd.org,Kalayah Fisher,Full Permit,03/18/2008,NO,N,07:00 AM-05:30 PM,"Mon,Tue,Wed,Thu,Fri",,158.0,0,0,"Pre-Kindergarten,School",NO,NO,NO,,,10,2,2,0,1,22,0,3,11,"3939 VALLEY VIEW LN BLDG E FARMERS BRANCH TX- 75244 4906
",kfisher@hsgd.org,08/31/2017 03:52:00 PM,REPORT,Y,Yes,False
4189,324570,428424819,1881372015,1270164639,746.1203(7) - Responsibilities of Caregivers - Interact positively with children,Medium High,N,09/26/2017 12:00:00 AM,10/03/2017 12:00:00 AM,"This standard was evaluated as part of an investigation and found to be deficient.  A caregiver did not respond to a child in a positive manner when the child did not want to put peaches on her plate.  The caregiver insisted the item go on the plate, which causes conflict with the child.",YES,Licensed Center,879021,Brookhaven Head Start Center,"Children with Special Needs,Field Trips",3939 VALLEY VIEW LN BLDG E FARMERS BRANCH TX- 75244 4906,3954 GANNON LN  DALLAS TX- 75237 2919,9723319565.0,DALLAS,hsgd.org,Kalayah Fisher,Full Permit,03/18/2008,NO,N,07:00 AM-05:30 PM,"Mon,Tue,Wed,Thu,Fri",,158.0,0,0,"Pre-Kindergarten,School",NO,NO,NO,,,10,2,2,0,1,22,0,3,11,"3939 VALLEY VIEW LN BLDG E FARMERS BRANCH TX- 75244 4906
",kfisher@hsgd.org,08/31/2017 03:52:00 PM,REPORT,Y,Yes,False
4190,1146807,428433389,1881380418,1270105801,746.307(a)(1) - Parental Communication - Treatment by Health Personnel,Medium High,N,07/17/2017 12:00:00 AM,07/19/2017 12:00:00 AM,Based on the information obtained in the investigation the operation failed to notify parent of an child's injury in a timely manner.,YES,Licensed Center,1540827,Lil Hadens Playhouse & Learning Center Too,"School Age Care,Children with Special Needs,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",2011 WOODROW RD  LUBBOCK TX- 79423 4839,2011 WOODROW RD  LUBBOCK TX- 79423 4839,8068634832.0,LUBBOCK,,Michael Welch,Full Permit,08/05/2015,NO,Y,07:00 AM-06:00 PM,"Mon,Tue,Wed,Thu,Fri",,120.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,6,3,1,1,0,11,1,3,1,"2011 WOODROW RD LUBBOCK TX- 79423 4839
(33.447214, -101.858349)",,06/13/2017 10:18:00 AM,REPORT,N,Yes,True
4191,1152076,428433690,1881380715,1270107978,746.307(b) - Parental Notification of Less Serious Injuries,Medium,Y,08/01/2017 12:00:00 AM,,An incident occurred and the director delayed in informing the parent.,NO,Licensed Center,1544581,Riverchase Montessori Academy,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Part Time Care,Transportation to/from School",1555 E SANDY LAKE RD  COPPELL TX- 75019 3100,1555 E SANDY LAKE RD  COPPELL TX- 75019 3100,9727451500.0,DALLAS,www.riverchasemontessori.com,Carmen Sexton,Full Permit,12/18/2014,NO,N,06:30 AM-06:30 PM,"Mon,Tue,Wed,Thu,Fri",,200.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,5,1,2,0,0,9,0,3,0,"1555 E SANDY LAKE RD COPPELL TX- 75019 3100
(41.631243, -85.167981)",carmen@riverchasemontessori.com,07/18/2017 04:32:00 PM,REPORT,N,Yes,True
4192,280485,428422685,1881369933,1270139770,746.305(a)(2) - Report Child Injury Requiring Medical Treatment,Medium High,N,02/13/2017 12:00:00 AM,02/13/2017 12:00:00 AM,Based on the information gathered the operation did not report a child receiving medical treatment within the required timeframe.,YES,Licensed Center,853149,Kidz Stop,"After School Care,Drop-In Care",804 S 17TH ST  TEMPLE TX- 76504 5459,804 S 17TH ST  TEMPLE TX- 76504 5459,2547701853.0,BELL,www.kidzstop.net,Willeatha  Marriott,Full Permit,09/30/2005,YES,Y,06:30 AM-07:30 PM,"Mon,Tue,Wed,Thu,Fri",,107.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,1,9,0,0,0,16,0,7,3,"804 S 17TH ST TEMPLE TX- 76504 5459
(27.509814, -97.851613)",kidzstopoftemple@yahoo.com,02/10/2017 12:49:00 PM,REPORT,N,Yes,True
4193,171579,428418668,1881365998,1270136036,746.707 - Incident/Illness Report Form Shared with Parent,Medium,N,10/25/2016 12:00:00 AM,11/09/2016 12:00:00 AM,An incident report was not shared with a parent within the required time frame.,YES,Licensed Center,556936,Kids View I,"School Age Care,Before School Care,Children with Special Needs,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Weekend Care,Field Trips,Night Care",1141 TOWER TRAIL LN  EL PASO TX- 79907 1817,1141 TOWER TRAIL LN  EL PASO TX- 79907 1817,9158600505.0,EL PASO,,Rebecca Guerra,Full Permit,09/24/2001,NO,Y,05:00 AM-11:00 PM,"Mon,Tue,Wed,Thu,Fri,Sat",,96.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,2,2,2,0,0,10,0,3,2,"1141 TOWER TRAIL LN EL PASO TX- 79907 1817
(31.716113, -106.30903)",,10/20/2016 04:30:00 PM,REPORT,Y,Yes,False
4194,171579,428418668,1881365998,1270136034,746.1203(4) - Responsibilities of Caregivers- Supervision of Children,High,N,10/25/2016 12:00:00 AM,11/09/2016 12:00:00 AM,A group of children were not properly supervised by a caregiver.,YES,Licensed Center,556936,Kids View I,"School Age Care,Before School Care,Children with Special Needs,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Weekend Care,Field Trips,Night Care",1141 TOWER TRAIL LN  EL PASO TX- 79907 1817,1141 TOWER TRAIL LN  EL PASO TX- 79907 1817,9158600505.0,EL PASO,,Rebecca Guerra,Full Permit,09/24/2001,NO,Y,05:00 AM-11:00 PM,"Mon,Tue,Wed,Thu,Fri,Sat",,96.0,0,0,"Infant,Toddler,Pre-Kindergarten,School",NO,NO,NO,,,2,2,2,0,0,10,0,3,2,"1141 TOWER TRAIL LN EL PASO TX- 79907 1817
(31.716113, -106.30903)",,10/20/2016 04:30:00 PM,REPORT,Y,Yes,False
